"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,255009,2023000907288,13446.0,2023002550091,200508,1,2,17334.0,0,2,22,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,255009,2023000907288,13446.0,2023002550091,200508,1,3,10368.0,0,1,32,3,1,100,0,0,6,65,1,10,28000,1,11
2023,202301,255495,2023000935404,12960.0,2023002554951,200608,1,1,12960.0,2,2,40,1,1,100,1,100,11,114,1,10,84000,1,11
2023,202301,255495,2023000935404,12960.0,2023002554951,200608,1,2,11988.0,2,1,63,1,1,100,0,0,6,63,1,10,65000,2,20
2023,202301,255657,2023000944472,8100.0,2023002556571,50208,1,1,8100.0,0,2,31,6,3,399,1,100,8,81,1,10,60000,1,11
2023,202301,255819,2023000953064,23652.0,2023002558191,170408,1,1,23652.0,0,2,30,1,1,100,0,0,10,101,1,10,49800,1,11
2023,202301,256143,2023000972646,11016.0,2023002561431,250108,1,2,12150.0,0,1,55,1,1,100,0,0,6,64,1,10,35000,1,11
2023,202301,256305,2023000981668,20088.0,2023002563051,60108,1,1,20088.0,0,2,52,4,8,826,0,0,11,114,1,10,100000,1,11
2023,202301,256629,2023000999540,15066.0,2023002566291,70208,1,1,15228.0,0,2,25,6,1,100,0,0,10,101,1,10,24000,2,20
2023,202301,256953,2023001018701,18954.0,2023002569531,140108,1,1,18954.0,0,2,28,1,1,100,1,100,10,101,1,10,47000,1,11
2023,202301,256953,2023001018701,18954.0,2023002569531,140108,1,2,11016.0,0,1,30,1,1,100,0,0,7,71,1,10,46000,2,20
2023,202301,257277,2023001036828,18468.0,2023002572771,60108,1,1,18468.0,0,2,38,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,257277,2023001036828,18468.0,2023002572771,60108,1,2,21222.0,0,1,39,1,1,100,1,100,10,101,1,10,39200,1,11
2023,202301,257601,2023001056130,18306.0,2023002576011,40108,1,2,16848.0,0,2,59,1,4,400,0,0,11,114,1,10,68000,1,11
2023,202301,258411,2023001103083,9720.0,2023002584111,100308,1,1,9720.0,2,2,51,1,1,100,0,0,6,65,1,10,75000,1,11
2023,202301,258411,2023001103083,9720.0,2023002584111,100308,1,2,8100.0,2,1,55,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,258573,2023001112459,12150.0,2023002585731,200608,1,1,11988.0,2,2,38,1,1,100,0,0,6,63,1,10,16000,1,11
2023,202301,258573,2023001112459,12150.0,2023002585731,200608,1,2,13122.0,2,1,42,1,1,100,0,0,7,71,1,10,3000,2,20
2023,202301,258897,2023001129541,16362.0,2023002588971,150108,1,1,16362.0,0,2,30,6,1,100,0,0,10,101,1,10,89000,1,11
2023,202301,258897,2023001129541,16362.0,2023002588971,150108,1,2,14094.0,0,2,30,6,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,259221,2023001148861,10206.0,2023002592211,160308,1,1,10206.0,0,2,25,6,1,100,0,0,10,101,1,10,69000,1,11
2023,202301,259383,2023001159145,12150.0,2023002593831,120108,1,1,12312.0,0,2,47,1,8,813,0,0,11,114,1,10,75000,1,11
2023,202301,259383,2023001159145,12150.0,2023002593831,120108,1,2,7938.0,0,1,47,1,1,100,0,0,11,114,1,10,210000,1,11
2023,202301,259707,2023001177230,37584.0,2023002597071,200208,1,1,37422.0,0,1,27,2,1,100,0,0,6,65,1,10,150000,1,11
2023,202301,259869,2023001186911,33858.0,2023002598691,170208,1,1,33858.0,0,2,38,6,1,100,0,0,10,101,1,10,77000,1,11
2023,202301,260517,2023001225577,17658.0,2023002605171,170108,1,1,17658.0,0,1,47,6,1,100,0,0,10,101,1,10,0,1,11
2023,202301,260679,2023001234204,11502.0,2023002606791,70308,1,1,11502.0,2,2,45,1,1,100,0,0,11,114,1,10,95000,1,11
2023,202301,260679,2023001234204,11502.0,2023002606791,70308,1,2,12312.0,2,1,45,1,1,100,0,0,7,71,1,10,90000,1,11
2023,202301,261003,2023001255649,9234.0,2023002610031,50108,1,2,8910.0,0,1,57,1,1,100,0,0,11,114,1,10,110000,1,11
2023,202301,261165,2023001266149,12150.0,2023002611651,90108,1,1,12150.0,0,2,58,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,261165,2023001266149,12150.0,2023002611651,90108,1,2,12474.0,0,1,59,1,1,100,0,0,6,65,1,10,50000,1,11
2023,202301,261813,2023001303366,18954.0,2023002618131,50108,1,1,18954.0,0,2,51,4,1,100,0,0,11,114,1,10,24000,1,11
2023,202301,261975,2023001312559,16200.0,2023002619751,70308,1,2,18144.0,0,2,53,1,1,100,0,0,10,101,1,10,86000,1,11
2023,202301,262137,2023001322788,13608.0,2023002621371,200408,1,1,13608.0,0,1,28,6,7,700,1,100,7,71,1,10,6000,1,11
2023,202301,262461,2023001340917,4536.0,2023002624611,180008,1,2,10854.0,0,1,49,1,1,100,0,0,7,71,1,10,65000,1,11
2023,202301,262623,2023001351127,10854.0,2023002626231,90208,1,1,10854.0,2,2,35,1,4,400,0,0,11,114,1,12,27000,1,11
2023,202301,262623,2023001351127,10854.0,2023002626231,90208,1,2,16848.0,2,1,35,1,4,400,0,0,11,114,1,10,147000,1,11
2023,202301,263109,2023001379558,20574.0,2023002631091,170108,1,1,20574.0,0,1,30,6,1,100,0,0,6,63,1,10,0,1,11
2023,202301,263109,2023001379558,20574.0,2023002631091,170108,1,2,17334.0,0,1,26,6,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,263271,2023001388350,7452.0,2023002632711,230108,1,2,7614.0,1,1,54,1,1,100,1,100,6,64,1,10,50000,1,11
2023,202301,263271,2023001388350,7452.0,2023002632711,230108,1,3,4536.0,1,2,32,4,1,100,4,498,6,63,1,10,35000,1,11
2023,202301,263433,2023001397306,13608.0,2023002634331,200308,1,1,13608.0,0,2,44,1,1,100,0,0,6,65,1,10,62000,1,11
2023,202301,263433,2023001397306,13608.0,2023002634331,200308,1,2,16524.0,0,1,44,1,1,100,0,0,6,61,1,10,7700,1,11
2023,202301,263757,2023001416111,23166.0,2023002637571,30308,1,1,23328.0,3,1,48,1,1,100,0,0,10,101,1,10,106000,1,11
2023,202301,263757,2023001416111,23166.0,2023002637571,30308,1,2,23976.0,3,2,46,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,263919,2023001426502,9882.0,2023002639191,70108,1,1,10044.0,0,2,65,4,1,100,0,0,10,101,1,10,112000,1,11
2023,202301,264405,2023001456594,22356.0,2023002644051,170208,1,1,22356.0,0,2,30,1,1,100,1,100,10,101,1,10,63000,1,11
2023,202301,264405,2023001456594,22356.0,2023002644051,170208,1,2,23328.0,0,1,30,1,1,100,1,100,10,101,1,10,60000,1,11
2023,202301,264729,2023010023817,7938.0,2023002647291,2040209,4,1,7938.0,0,2,22,6,4,400,0,0,6,63,1,10,7000,1,11
2023,202301,265215,2023010065501,20088.0,2023002652151,2060309,4,1,20088.0,0,1,22,6,2,200,0,0,7,71,1,10,39000,1,11
2023,202301,266349,2023010154229,7938.0,2023002663491,2040109,4,1,7938.0,0,1,32,6,2,200,0,0,7,71,1,14,13000,1,12
2023,202301,266835,2023000020761,8262.0,2023002668351,2050009,1,1,8262.0,0,2,49,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,266835,2023000020761,8262.0,2023002668351,2050009,1,2,9558.0,0,1,52,1,1,100,0,0,6,65,1,10,110000,1,11
2023,202301,266997,2023000036001,7290.0,2023002669971,2090309,1,1,7290.0,1,1,59,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,266997,2023000036001,7290.0,2023002669971,2090309,1,2,5832.0,1,2,58,1,1,100,0,0,10,101,1,10,220000,1,11
2023,202301,267321,2023000065597,11340.0,2023002673211,2090109,1,1,11340.0,0,1,65,1,1,100,0,0,11,114,1,10,108000,1,11
2023,202301,267483,2023000081485,16686.0,2023002674831,2020209,1,1,16848.0,2,1,46,1,6,610,0,0,11,114,1,10,280000,1,11
2023,202301,267483,2023000081485,16686.0,2023002674831,2020209,1,2,15876.0,2,2,44,1,6,610,0,0,11,116,1,10,67000,1,11
2023,202301,267645,2023000100427,12312.0,2023002676451,2060309,1,1,12312.0,1,2,50,4,1,100,0,0,8,81,1,10,42000,1,11
2023,202301,268131,2023000143801,31266.0,2023002681311,2020409,1,1,31104.0,0,1,40,4,1,100,0,0,7,71,1,10,78000,1,11
2023,202301,268293,2023000160291,7938.0,2023002682931,2050009,1,1,8100.0,2,2,38,1,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,268293,2023000160291,7938.0,2023002682931,2050009,1,2,8910.0,2,1,37,1,1,100,0,0,10,101,1,10,160000,1,11
2023,202301,268455,2023000176466,14580.0,2023002684551,2020709,1,1,14580.0,0,2,53,6,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,268617,2023000194818,9558.0,2023002686171,2020209,1,1,9558.0,0,1,60,6,1,100,0,0,11,114,1,10,93000,1,11
2023,202301,268779,2023000209476,7452.0,2023002687791,2020209,1,1,7452.0,2,2,54,4,2,200,0,0,7,71,1,10,57000,1,11
2023,202301,268779,2023000209476,7452.0,2023002687791,2020209,1,2,7776.0,2,2,28,6,2,200,0,0,6,63,1,10,20000,1,11
2023,202301,269103,2023000240091,51030.0,2023002691031,2040109,1,1,51030.0,0,1,52,6,9,905,0,0,6,63,1,12,2000,1,11
2023,202301,269265,2023000256113,17172.0,2023002692651,2020509,1,1,17172.0,2,2,44,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,269265,2023000256113,17172.0,2023002692651,2020509,1,2,16686.0,2,1,51,1,1,100,0,0,11,115,1,10,70000,1,11
2023,202301,269427,2023000271925,7290.0,2023002694271,2080109,1,1,7290.0,0,2,46,6,8,845,0,0,8,81,1,10,40000,1,11
2023,202301,269751,2023000302367,12150.0,2023002697511,2090209,1,1,12150.0,1,1,50,4,1,100,0,0,7,71,1,10,52000,1,11
2023,202301,269913,2023000317409,38556.0,2023002699131,2090109,1,1,38718.0,0,1,60,1,1,100,0,0,11,115,1,10,100000,1,11
2023,202301,270075,2023000330941,11988.0,2023002700751,2020209,1,1,11826.0,1,2,42,1,8,826,2,200,6,65,1,10,35000,1,11
2023,202301,270075,2023000330941,11988.0,2023002700751,2020209,1,2,7290.0,1,1,61,1,8,826,2,200,6,65,1,10,56000,1,11
2023,202301,270075,2023000330941,11988.0,2023002700751,2020209,1,3,8262.0,0,2,18,6,8,826,2,200,6,65,1,10,15000,1,11
2023,202301,270399,2023000364505,17496.0,2023002703991,2060309,1,1,17334.0,1,2,62,1,1,100,0,0,11,114,1,10,75000,1,11
2023,202301,270399,2023000364505,17496.0,2023002703991,2060309,1,3,16686.0,0,1,37,6,1,100,0,0,6,63,1,10,43000,1,11
2023,202301,270561,2023000382040,12312.0,2023002705611,2080109,1,1,12312.0,1,2,62,2,2,200,0,0,8,81,1,10,36000,1,11
2023,202301,270561,2023000382040,12312.0,2023002705611,2080109,1,2,17334.0,0,1,33,6,2,200,0,0,6,65,1,10,36000,1,11
2023,202301,270723,2023000398503,11664.0,2023002707231,2090409,1,1,11664.0,0,1,52,1,1,100,0,0,11,115,1,10,110000,1,11
2023,202301,270723,2023000398503,11664.0,2023002707231,2090409,1,2,9882.0,0,2,59,1,1,100,0,0,10,101,1,10,15000,1,11
2023,202301,271047,2023000433553,15390.0,2023002710471,2020709,1,1,15390.0,3,1,37,1,1,100,0,0,10,101,1,10,270000,1,11
2023,202301,271047,2023000433553,15390.0,2023002710471,2020709,1,2,12636.0,3,2,37,1,1,100,0,0,7,71,1,10,2000,1,11
2023,202301,271047,2023000433553,15390.0,2023002710471,2020709,1,6,15390.0,0,1,25,6,1,100,0,0,6,63,1,10,2000,1,11
2023,202301,271209,2023000451024,14094.0,2023002712091,2080109,1,1,14094.0,3,2,39,1,1,100,0,0,7,71,1,10,38400,1,11
2023,202301,271209,2023000451024,14094.0,2023002712091,2080109,1,2,7452.0,3,1,39,1,2,200,0,0,7,71,1,10,68000,1,11
2023,202301,271371,2023000465423,51354.0,2023002713711,2060409,1,2,59778.0,0,2,62,3,1,100,0,0,11,114,1,10,20000,1,11
2023,202301,271695,2023000499270,9558.0,2023002716951,2020409,1,1,9558.0,0,1,64,6,1,100,0,0,6,63,1,10,0,1,11
2023,202301,271695,2023000499270,9558.0,2023002716951,2020409,1,2,9072.0,0,2,62,6,1,100,0,0,6,65,1,10,35000,1,11
2023,202301,272019,2023000529496,5832.0,2023002720191,2090409,1,1,5832.0,0,2,38,1,8,802,0,0,10,101,1,10,50000,1,11
2023,202301,272019,2023000529496,5832.0,2023002720191,2090409,1,2,17982.0,0,1,44,1,1,100,0,0,7,71,1,10,120000,1,11
2023,202301,272505,2023000578520,10206.0,2023002725051,2020409,1,1,10206.0,2,1,50,1,7,700,4,426,6,63,1,10,52000,1,11
2023,202301,272505,2023000578520,10206.0,2023002725051,2020409,1,3,6642.0,0,1,24,6,7,700,4,426,8,81,1,10,4000,1,11
2023,202301,272667,2023000594013,5670.0,2023002726671,2020709,1,1,5832.0,2,1,38,1,1,100,0,0,11,115,1,10,113000,1,11
2023,202301,272667,2023000594013,5670.0,2023002726671,2020709,1,2,4536.0,2,2,35,1,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,272829,2023000610662,12636.0,2023002728291,2080209,1,2,11826.0,0,2,63,1,8,826,0,0,6,63,1,10,295000,1,11
2023,202301,272991,2023000627444,9558.0,2023002729911,2090109,1,6,9396.0,2,1,32,1,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,273153,2023000644417,22356.0,2023002731531,2060409,1,1,22194.0,2,1,58,1,7,700,4,424,6,64,1,10,280000,1,11
2023,202301,273153,2023000644417,22356.0,2023002731531,2060409,1,3,16200.0,0,1,30,6,7,700,4,498,10,101,1,10,100000,1,11
2023,202301,273153,2023000644417,22356.0,2023002731531,2060409,1,4,24462.0,0,1,28,1,7,700,4,498,10,101,1,10,100000,1,11
2023,202301,273315,2023000659722,3888.0,2023002733151,2040209,1,1,3726.0,1,1,64,1,8,826,4,498,10,101,1,10,57000,1,11
2023,202301,273315,2023000659722,3888.0,2023002733151,2040209,1,2,5670.0,1,2,42,1,6,600,0,0,10,101,1,10,32000,1,11
2023,202301,273801,2023000707269,30780.0,2023002738011,2020409,1,1,30942.0,0,1,62,6,1,100,0,0,6,63,1,10,73000,1,11
2023,202301,274125,2023000739537,30942.0,2023002741251,2070309,1,2,28350.0,3,1,62,1,1,100,0,0,10,101,1,10,400000,1,11
2023,202301,274125,2023000739537,30942.0,2023002741251,2070309,1,3,40014.0,0,2,35,4,1,100,0,0,10,101,1,10,0,1,11
2023,202301,274125,2023000739537,30942.0,2023002741251,2070309,1,4,30780.0,0,1,27,6,1,100,0,0,8,81,1,10,73000,1,11
2023,202301,274287,2023000756273,2430.0,2023002742871,2090409,1,1,2592.0,0,1,59,4,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,274449,2023000769265,14580.0,2023002744491,2030109,1,1,14580.0,4,2,41,1,1,100,0,0,11,114,1,10,175000,1,11
2023,202301,274449,2023000769265,14580.0,2023002744491,2030109,1,2,14904.0,4,1,42,1,1,100,0,0,7,71,1,10,90000,2,20
2023,202301,274611,2023000788352,43902.0,2023002746111,2010009,1,1,43902.0,0,1,57,4,1,100,0,0,6,63,1,10,17000,2,20
2023,202301,274773,2023000803054,39528.0,2023002747731,2070109,1,1,39528.0,1,1,27,1,2,200,0,0,6,65,1,12,30000,1,11
2023,202301,274773,2023000803054,39528.0,2023002747731,2070109,1,2,55404.0,1,2,23,1,1,100,2,200,6,63,1,12,18200,1,11
2023,202301,275259,2023000850829,39204.0,2023002752591,2060309,1,1,39204.0,0,1,27,6,7,700,4,424,7,71,1,10,27000,1,11
2023,202301,275421,2023000868257,10206.0,2023002754211,2090409,1,1,10206.0,0,1,64,5,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,275583,2023000883285,33210.0,2023002755831,2060109,1,1,33048.0,1,2,62,3,2,200,0,0,8,81,1,10,56000,1,11
2023,202301,275583,2023000883285,33210.0,2023002755831,2060109,1,2,23490.0,0,1,22,6,2,200,0,0,7,71,1,10,32000,1,11
2023,202301,275745,2023000898859,8424.0,2023002757451,2070209,1,1,8424.0,0,1,53,4,1,100,0,0,11,114,1,10,770000,1,11
2023,202301,275907,2023000916652,9882.0,2023002759071,2090109,1,2,8910.0,2,2,53,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,276069,2023000933615,21870.0,2023002760691,2070109,1,1,21870.0,1,1,28,6,2,200,0,0,5,50,1,10,15000,1,11
2023,202301,276069,2023000933615,21870.0,2023002760691,2070109,1,2,30132.0,1,2,27,6,2,200,0,0,6,63,1,10,35000,1,11
2023,202301,276231,2023000949938,13446.0,2023002762311,2090109,1,1,13446.0,0,2,28,6,1,100,1,100,10,101,1,10,95000,1,11
2023,202301,276393,2023000964896,5184.0,2023002763931,2060409,1,2,5022.0,0,1,53,1,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,276717,2023000992531,15390.0,2023002767171,2080209,1,2,12150.0,1,2,62,1,7,700,0,0,6,63,1,10,0,1,11
2023,202301,276717,2023000992531,15390.0,2023002767171,2080209,1,3,10530.0,1,1,56,1,7,700,0,0,6,63,1,10,25000,1,11
2023,202301,276879,2023001005962,10854.0,2023002768791,2040109,1,1,11016.0,0,2,59,1,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,276879,2023001005962,10854.0,2023002768791,2040109,1,2,10854.0,0,1,58,1,1,100,0,0,7,71,1,10,100000,1,11
2023,202301,277041,2023001021769,39690.0,2023002770411,2010009,1,1,39852.0,0,2,61,4,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,277203,2023001039846,37260.0,2023002772031,2020609,1,1,37422.0,0,1,28,6,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,277527,2023001072865,8100.0,2023002775271,2020509,1,1,8100.0,1,2,55,1,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,277527,2023001072865,8100.0,2023002775271,2020509,1,2,8748.0,1,1,54,1,1,100,0,0,6,63,1,10,75000,1,11
2023,202301,277527,2023001072865,8100.0,2023002775271,2020509,1,3,9396.0,0,2,26,6,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,277527,2023001072865,8100.0,2023002775271,2020509,1,4,7938.0,0,2,52,5,1,100,0,0,10,101,1,10,21000,1,11
2023,202301,278013,2023001124479,28512.0,2023002780131,2060309,1,1,28512.0,0,2,20,6,8,826,0,0,7,71,1,10,53000,1,11
2023,202301,278175,2023001140963,16038.0,2023002781751,2050009,1,1,16038.0,0,2,53,4,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,278175,2023001140963,16038.0,2023002781751,2050009,1,2,18792.0,0,1,56,4,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,278499,2023001170356,8424.0,2023002784991,2040209,1,1,8262.0,0,1,58,1,1,100,0,0,6,65,1,10,80000,1,11
2023,202301,278499,2023001170356,8424.0,2023002784991,2040209,1,2,9558.0,0,2,58,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,278661,2023001189518,18144.0,2023002786611,2050009,1,1,18306.0,0,1,48,1,1,100,0,0,6,65,1,10,125000,1,11
2023,202301,278661,2023001189518,18144.0,2023002786611,2050009,1,2,13122.0,0,2,50,1,1,100,0,0,6,64,1,10,13000,1,11
2023,202301,278823,2023001205390,10368.0,2023002788231,2020609,1,1,10368.0,2,2,32,1,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,278823,2023001205390,10368.0,2023002788231,2020609,1,2,10044.0,2,1,32,1,1,100,0,0,11,115,1,10,66000,1,11
2023,202301,278985,2023001220418,6318.0,2023002789851,2070309,1,4,9072.0,0,1,57,6,1,100,0,0,6,63,1,10,25900,1,11
2023,202301,279309,2023001250047,8586.0,2023002793091,2060209,1,1,8424.0,0,2,64,1,8,826,2,200,8,81,1,10,19000,1,11
2023,202301,279471,2023001267867,10692.0,2023002794711,2090309,1,1,10692.0,3,1,51,1,8,826,1,100,11,114,1,10,350000,1,11
2023,202301,279471,2023001267867,10692.0,2023002794711,2090309,1,2,8910.0,3,2,46,1,8,826,0,0,10,101,1,10,150000,1,11
2023,202301,279957,2023001315941,63342.0,2023002799571,2080209,1,1,63342.0,0,2,56,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,279957,2023001315941,63342.0,2023002799571,2080209,1,2,54594.0,0,1,56,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,280119,2023001332120,12312.0,2023002801191,2080209,1,2,12798.0,3,1,40,1,1,100,0,0,10,101,1,10,75000,2,20
2023,202301,280605,2023001382282,15228.0,2023002806051,2040209,1,1,15228.0,0,1,65,4,1,100,0,0,6,63,1,10,66000,1,11
2023,202301,280605,2023001382282,15228.0,2023002806051,2040209,1,2,14580.0,0,2,65,5,1,100,0,0,10,101,1,10,36000,1,11
2023,202301,281091,2023001428300,19278.0,2023002810911,2020709,1,1,19278.0,2,2,55,1,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,281091,2023001428300,19278.0,2023002810911,2020709,1,2,21384.0,2,1,50,1,1,100,0,0,6,65,1,10,70000,1,11
2023,202301,281253,2023001444537,29808.0,2023002812531,2070209,1,3,43740.0,2,2,39,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,281253,2023001444537,29808.0,2023002812531,2070209,1,6,47628.0,2,1,44,1,1,100,0,0,6,64,1,10,60000,1,11
2023,202301,281577,2023010100216,7938.0,2023002815771,10410,4,1,7938.0,0,1,19,6,7,700,1,100,7,71,1,12,11700,1,11
2023,202301,282063,2023000112378,23166.0,2023002820631,10510,1,1,23166.0,3,1,44,1,1,100,0,0,11,114,1,10,52000,1,11
2023,202301,282063,2023000112378,23166.0,2023002820631,10510,1,2,19602.0,3,2,37,1,1,100,0,0,11,114,1,10,53000,1,11
2023,202301,282063,2023000112378,23166.0,2023002820631,10510,1,7,24948.0,1,2,64,4,1,100,0,0,6,63,1,10,25000,1,11
2023,202301,282225,2023000171867,24138.0,2023002822251,10210,1,1,24138.0,0,2,49,4,8,801,0,0,6,63,1,10,75000,1,11
2023,202301,282387,2023000228199,12636.0,2023002823871,10210,1,1,12636.0,2,2,55,4,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,282387,2023000228199,12636.0,2023002823871,10210,1,2,6804.0,0,2,24,6,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,283035,2023000444170,15390.0,2023002830351,10110,1,1,15390.0,0,2,30,6,2,200,0,0,11,116,1,10,68000,1,11
2023,202301,283683,2023000663175,15228.0,2023002836831,10310,1,1,15228.0,0,1,40,1,7,700,0,0,11,114,1,10,30000,1,11
2023,202301,283683,2023000663175,15228.0,2023002836831,10310,1,2,9072.0,0,2,47,1,3,364,1,100,10,101,1,10,30000,1,11
2023,202301,284169,2023000837388,10530.0,2023002841691,20010,1,1,10530.0,1,2,56,1,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,284169,2023000837388,10530.0,2023002841691,20010,1,2,17658.0,1,1,50,1,8,826,2,200,6,63,1,10,55000,1,11
2023,202301,284331,2023000891555,23976.0,2023002843311,10510,1,1,23976.0,1,1,61,1,1,100,0,0,11,114,1,10,290000,1,11
2023,202301,284331,2023000891555,23976.0,2023002843311,10510,1,2,25434.0,1,2,59,1,2,200,0,0,10,101,1,10,70000,1,11
2023,202301,284493,2023000947826,59940.0,2023002844931,10410,1,3,49410.0,2,2,31,1,1,100,0,0,10,101,1,12,51000,1,11
2023,202301,284493,2023000947826,59940.0,2023002844931,10410,1,6,54594.0,2,1,34,1,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,284655,2023001005147,1944.0,2023002846551,30110,1,1,1782.0,1,2,43,4,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,284979,2023001122443,11016.0,2023002849791,20010,1,1,11016.0,0,1,54,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,284979,2023001122443,11016.0,2023002849791,20010,1,2,16362.0,0,2,51,1,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,285141,2023001182677,23652.0,2023002851411,10210,1,2,35316.0,0,1,18,6,2,200,2,200,6,63,1,10,24000,1,11
2023,202301,285141,2023001182677,23652.0,2023002851411,10210,1,4,15552.0,0,2,18,6,2,200,2,200,5,50,1,10,16000,1,11
2023,202301,285465,2023001303537,21222.0,2023002854651,30210,1,2,29484.0,0,1,37,6,1,100,0,0,7,71,1,10,2500,1,11
2023,202301,285627,2023001360588,22032.0,2023002856271,10410,1,1,22032.0,3,1,38,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,285627,2023001360588,22032.0,2023002856271,10410,1,2,17658.0,3,2,36,1,1,100,0,0,11,116,1,10,80000,1,11
2023,202301,285789,2023001420134,23814.0,2023002857891,20010,1,1,23814.0,0,2,25,6,1,100,0,0,6,65,1,10,45000,1,11
2023,202301,285789,2023001420134,23814.0,2023002857891,20010,1,2,20574.0,0,1,33,6,1,100,0,0,8,81,1,10,56000,1,11
2023,202301,285951,2023010014338,9234.0,2023002859511,10611,4,1,9234.0,0,2,20,6,9,904,1,100,6,63,1,14,22000,1,12
2023,202301,286275,2023010106325,12150.0,2023002862751,10111,4,1,12150.0,0,2,19,6,1,100,0,0,7,71,1,10,2500,1,11
2023,202301,286599,2023000048881,8910.0,2023002865991,10511,1,1,8910.0,1,2,34,1,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,286599,2023000048881,8910.0,2023002865991,10511,1,2,11016.0,1,1,40,1,1,100,0,0,11,114,1,10,13000,1,11
2023,202301,286761,2023000122982,11178.0,2023002867611,10111,1,1,11178.0,0,2,29,6,1,100,3,300,10,101,1,10,79000,1,11
2023,202301,286923,2023000189179,9234.0,2023002869231,10211,1,1,9234.0,2,1,42,1,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,286923,2023000189179,9234.0,2023002869231,10211,1,2,8262.0,2,2,43,1,1,100,0,0,11,114,1,10,155000,1,11
2023,202301,287247,2023000341891,7452.0,2023002872471,10611,1,1,7290.0,2,1,35,1,8,802,0,0,10,101,1,10,247000,1,11
2023,202301,287409,2023000406747,6156.0,2023002874091,10111,1,2,3726.0,0,2,22,6,1,100,0,0,10,101,1,10,19200,1,11
2023,202301,287409,2023000406747,6156.0,2023002874091,10111,1,4,3888.0,0,2,21,6,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,287571,2023000485249,45198.0,2023002875711,10211,1,2,50544.0,0,2,62,1,2,200,0,0,7,71,1,12,300000,1,11
2023,202301,287733,2023000556586,9720.0,2023002877331,10511,1,1,9720.0,0,1,28,6,1,100,0,0,10,101,1,10,105000,1,11
2023,202301,287895,2023000629905,66096.0,2023002878951,10611,1,1,66096.0,2,2,48,4,2,200,0,0,6,65,1,10,100000,1,11
2023,202301,287895,2023000629905,66096.0,2023002878951,10611,1,2,79380.0,0,2,22,6,2,200,0,0,10,101,1,10,130000,1,11
2023,202301,288057,2023000705323,9072.0,2023002880571,10111,1,1,8910.0,0,1,63,6,1,100,0,0,10,101,1,10,500000,1,11
2023,202301,288057,2023000705323,9072.0,2023002880571,10111,1,2,9072.0,0,1,56,6,1,100,0,0,10,101,1,10,250000,1,11
2023,202301,288219,2023000774201,5994.0,2023002882191,10111,1,2,9396.0,2,1,49,1,6,610,0,0,7,71,1,10,500000,1,11
2023,202301,288381,2023000847760,15714.0,2023002883811,10511,1,1,15714.0,0,1,37,6,1,100,0,0,11,115,1,10,400000,1,11
2023,202301,288705,2023001006694,12150.0,2023002887051,10111,1,1,12150.0,2,2,43,1,1,100,0,0,11,115,1,10,383000,1,11
